,Article Title,Category
6274,"Art Alert: Cairo Impro to perform at the French Institute 



The concert comes after the Cairo Impro's successful improvisation event at the Goethe Institute earlier this month",Art
6275,"An intangible evening with Cairo Impro at Goethe Institute



On Thursday 12 July, Cairo Impro performed free improvisation allowing the audience to form one’s own interpretation of the music and sounds",Art
6276,"Egyptian conductor Hisham Gabr to open Baalbeck festival with Oum Kalthoum composition 



Baalbeck International Festival runs from 20 July to 18 August with events taking place at the historical Temple of Bacchus",Art
6277,"Strong Palestinian presence at Egypt’s festival for Franco-Arab music



The festival runs between 17 and 23 July in Sharm El-Sheikh",Art
6278,"Art Alert: Black Theama band to perform at Cairo Opera House's summer festival



The band mixes African musical influences with Nubian rhythms, reggae, hip-hop, and R&B",Art
6279,"Spreading happiness: Conductor Magdy Boghdady as new head of the Cairo Opera’s Artistic House



The Egyptian conductor, jazz musician and trumpeter Magdy Boghdady was appointed head of the Artistic House at the Cairo Opera House last month",Art
6280,"Art Alert: The Merry Widow to be staged at the Cairo Opera in Arabic 



It is one of the very rare occasions when a Western opera gem has been translated into Arabic and performed on a Cairo stage",Art
6281,"Egyptian composer and violinist Michel El-Masry dies at 85



El-Masry’s music served as the soundtrack for Egyptian television shows and he played on stage with Arab music icons Omm Kalthoum and Fayrouz",Art
6282,"Egypt Station: former Beatle, Paul McCartney announces his next album",Art
6283,"Egyptian artist Hassan Khan cancels Germany gig after peers barred for supporting BDS



Khan's withdrawal came after The Young Fathers' show was cancelled for their support of the BDS campaign",Art
6284,"Egyptian conductor Magdy Boghdady appointed head of the Artistic House at Cairo Opera



Magdy Boghdady conducted numerous symphonic concerts and is well known for his Big Band which performs jazz across many venues",Art
6285,"Over 10 thousand attendees during the month of Ramadan: Cairo Opera House



The Ramadan programme included 49 events spanning different cultures and styles",Art
6286,"Art Alert: Pianist Fouad to perform at the Jesuit center of Alexandria



Fouad will be performing a new selection of his original compositions",Art
6287,"Art Alert: El-Dor El-Awal performs at Cairo’s Darb 1718



The concert is part of Darb 1718's Ramadan Program",Art
6288,"Art Alert: Mazeek and Hageen double concert at Genaina Theatre



The concert is part of Genaina Theatre's annual Hayy Festival programme",Art
6289,"Art Alert: Beloved songs and musicians at Cairo's Gomhoreya Theatre



Dubbed a 'Grand Musical Spectacle', the evening will feature the well known compositions from an Egyptian and international repertoire",Art
6290,Former singer turned extremist Fadel Shaker returns to pop music in Egyptian Ramadan series intro,Art
6291,"Egyptian conductor, composer Hisham Gabr awarded France's Order of Arts and Letters



Gabr was awarded Chevalier de l'ordre des Arts et des Lettres, joining the ranks of Naguib Mahfouz, Gamal El-Ghitani, Inji Aflatoun and Alaa al-Aswany",Art
6292,"Art Alert: Telepoetic concert at Alexandria’s Jesuit Center



Telepoetic are currently touring their album Ensehab",Art
6293,Art Alert: Award-winning Cairo Celebration Choir to perform with world-renowned Ayoub Sisters in Egypt,Art
6294,"Art Alert: Hana Afifi & The Gang to perform at Cairo’s Room Art Space



The vocalist and her band will perform jazz covers of English Arabic and French songs",Art
6295,Mamma Mia! Swedish super-troupers ABBA to release new songs,Art
6296,Art Alert: Osiris String Orchestra and Awtar Quartet to perform at Hanager Theatre,Art
6297,"Cairo Steps collect German Jazz Music award at Berlin ceremony



The ensemble received the award for their album Flying Carpet, which they created with German band Quadro Nuevo",Art
6298,"Art Alert: Tango Night with Flute & Bow ensemble



The ensemble was founded this year by flautist Rania Omar and has performed at the Cairo Opera House",Art
6299,"Art Alert: Sol Dièse band to perform at Cairo’s Makan



The flamenco band was formed in 2017 by guitarist Ahmed El-Sayed",Art
6300,Programme: El-Genaina Theatre's music concerts in April and May,Art
6301,"'Music not lyrics is the important language of songs': Lebanese-French musician Bachar Mar Khalifé



Ahram Online spoke to Bachar Mar Khalifé who performed in Cairo within the March's Downtown Contemporary Arts Festival",Art
6302,Kendrick Lamar's Pulitzer win hailed as 'big for music',Art
6303,"PROGRAMME: Performances, talks, workshops at Cairo Contemporary Music Days",Art
6304,"Saudi Arabia seeks French help for music, opera and cinema",Art
6305,"Art Alert: Tunisian Yuma duo to open El Genaina theater's 14th music season



The 14th annual music season of El-Genaina Theater will present numerous Arab and Egyptian bands over the coming weeks",Art
6306,"Finding one’s voice through a new project: Egypt's AJAM choir



AJAM is a newly launched project by Moustafa Hussein, gathers people from different walks of life and teaches them how to sing. Their first concert took place on 21 March at El-Sakia",Art
6307,"Obituary: Palestinian artist Rim Banna (1966-2018)



Palestinian gazelle leaps to the other side",Art
6308,"In Photos: Jordan's Dozan Wa Awtar and Cairo Celebration Choir perform at El-Dar to large audience



In their second joint performance in Cairo, the two choirs were conducted by Nayer Nagui and Nedy Muna",Art
6309,"Art Alert: Easter concert with Fauré's Requiem, Beethoven and Tchaikovsky at Cairo Opera



The concert that will include Fauré's Requiem alongside Beethoven's Leonore Overture and Tchaikovsky's Capriccio Italien will be conducted by Hisham Gabr",Art
6310,Fans and celebrities mourn Palestinian singer Rim Banna on Twitter,Art
6311,"Jose Antonio Abreu, noted Venezuelan musician, dies aged 78",Art
6312,"Palestinian singer, songwriter Rim Banna dies after battle with cancer



The singer was known for songs about Palestine, drawing from it's folklore, poetry, children's stories, and struggles with occupation",Art
6313,"Art Alert: Lebanese French Bachar Mar-Khalifé to perform in Cairo



An evening fusing soul, jazz, techno and electronic music will feature Lebanese/French Bachar Mar-Khalifé as well as Bit-Tuner, Andro El-Hawy, EL-Sweasy, Teklife, Islam Chipsy and Sadat",Art
6314,"An evening with Italian singer Eugenio Bennato at Cairo Opera



The concert was held within the framework of the 'Italy, Cultures and the Mediterranean' programme",Art
6315,"Art Alert: Spring comes to Cairo with violin and soprano



Violinist Yasser Elserafi and soprano Dalia Farouk will be accompanied by David Hales on piano",Art
6316,"Art Alert: Mozart's Requiem returns to Bibliotheca Alexandrina



The Bibliotheca Alexandrina held the first performance of Mozart's Requiem mass by an all-Egyptian line-up back in 2015, followed by the same concert in Cairo",Art
6317,"Art Alert: Jordan's Dozan Wa Awtar choir returns to Cairo



In their second collaboration with the Cairo Celebration Choir, Dozan wa Awtar will perform the 'World Music Concert' at El-Dar",Art
6318,"In Photos: Lebanese Tarek Yamani performs to Cairo D-CAF's large crowd



The concert took place Friday, 16 March, at the GrEEK Campus",Art
6319,"Art Alert: 'Voice & Bass' at Cairo's Da House



The concert will feature vocalist Amy Frega and bassist Samer George",Art
6320,"Remembering Mohamed Abdel-Wahab: Composer of generations



Composer and singer Mohamed Abdel-Wahab was born at the beginning of the 20th century and died in 1991",Art
6321,"Art Alert: Cairo’s ArtsMart gallery sets artworks to music



The United Philharmonic Orchestra, conducted by Nader Abbassi, will feature tenors Hany Andelzaher, Ragaa Eldin, and Amr Medhat",Art
6322,"Art Alert: An evening with Mozart, Saint Saens and Schubert at the Alexandria Opera



The Alexandria Opera String Orchestra will be conducted by Hisham Gabr",Art
6323,"Art Alert: From Bach to Ravel with Cairo's Awtar Quartet



The quartet's upcoming concert will feature Mohamed Ahmed, winner of the 2017 Nicolas Latif Strings Competition",Art
6324,"'Don't put arts in a coffin': Grammy-winning Fathy Salama on Sufism vs. Modernism concert



Fathy Salama featured Mahmoud ElTohamy in a 'revolutionary' Sufi concert at Cairo Opera House",Art
6325,"'Music is a dialogue between all the members of the troupe,' Kodo, Japanese drummers in Cairo



Since the appearance of the troupe in 1981 at a festival in Berlin, Kodo has been spending about a third of the year overseas",Art
6326,"Art Alert: Horus Ensemble to perform on period instruments in Cairo



Horus Ensemble consists of German and Egyptian musicians",Art
6327,"Art Alert: Pan-flautist Gheorghe Zamfir plays Umm Kalthoum at the Cairo Opera



The Romanian musician Zamfir is world famous for his renditions of traditional music as well as his own compositions",Art
6328,"Art Alert: Sufism versus Modernism at the Cairo Opera



The concert Sufism vs Modernism will witness of cooperation between Fathy Salama and Sheikh Mahmoud Al-Tuhami",Art
6329,"Alexandria's Tchaikovsky School: A rare Mediterranean pearl embraces young music students



More than 50 young musicians gave a captivating musical performance in the Library of Alexandria on Saturday",Art
6330,"Art Alert: Baroque night with the Cairo Guitar Collective



The Cairo Guitar Collective will perform at ROOM Art Space and Cafe this week and in Alexandria next month",Art
6331,"Art Alert: Operetta 'The Merry Widow' in Arabic returns to the Cairo Opera



It is one of the very rare occasions when a Western opera gem has been translated into Arabic and performed on a Cairo stage.",Art
6332,"Art Alert: Cairo Symphony Orchestra gets inspired by jazz



In its upcoming concert, the orchestra will perform works by Gershwin, Bernstein and Shostakovich",Art
6333,"Egyptian composer Rageh Daoud honoured in Mauritania for composing new national anthem



Daoud is one of the most prominent Egyptian composers; among many orchestral works, he has also composed scores for several well-known films",Art
6334,"Settling in the house: Interview with Magdi Saber, the Cairo Opera House’s new chairman



In mid-January Magdi Saber has been appointed the Cairo Opera House’s new chairman, replacing Ines Abdel-Dayem who held the post since 2012",Art
6335,"Remembering Umm Kalthoum: The grand dame of Arab singing 



3 February marks the 43rd anniversary of death of the grand dame of Arab singing, Umm Kalthoum, whose rich voice was backed by intelligence and deep cultural appreciation",Art
6336,"Egyptian pianist Mohamed Shams and Johannes Brahms meet at the Cairo Opera



On 20 January, Mohamed Shams performed Johannes Brahms’s Concerto no. 1 for Piano and Orchestra in D minor; the Cairo Symphony Orchestra was conducted by Ahmed El-Saedi",Art
6337,"Pianos for Peace: Syrian pianist, composer Malek Jandali



Jandali’s upcoming album, The Jasmine Tree - yet another ode to the rich history and beauty of Syrian culture - will be released on 3 February, 2018 at Carnegie Hall.",Art
6338,"Art Alert: Arabic music concert at Cairo’s Beshtak Palace



Mohamed Shatta will be performing some well-known Arabic songs",Art
6339,"Apropos of music: Meditation on a personal love for Chopin



The Poet of the Piano, Polish composer Frédéric Chopin, is part of the international musical consciousness; he is timeless with all his poetry and melodies, honesty and humility",Art
6340,"Egyptian musicians to participate in UAE's Wasla Festival



Wasla is the Arab festival for alternative music held in Dubai",Art
6341,"Magdy Saber appointed acting chairman of Cairo Opera House



Saber will replace Ines Abdel-Dayem, who was recently appointed minister of culture",Art
6342,"Renowned pan-flautist Gheorghe Zamfir to hold Cairo concert in support of cancer patients



The Romanian musician will perform in a charity concert at the Fairmont Towers Hotel on 18 and 19 January, with several Egyptian musical and movie stars in attendance",Art
6343,Cranberries singer Dolores O'Riordan dies suddenly at 46,Art
6344,"Art Alert: Renowned Egyptian pianist Mohamed Shams to give two Cairo performances in January



Mohamed Shams performs widely on the international scene and made his debut at New York's Carnegie Hall in 2015",Art
6345,"Art Alert: Music gems from Retro band at El Sawy Culturewheel



Retro band starts the new year with one of their interesting melange between classic songs and modern themed songs in retrospect",Art
6346,Warsaw to stage first Chopin global competition on period pianos,Art
6347,"Art Alert: Estabena band performing at Cairo’s Room Art Space



The band performs a blend of sounds from different mediterranean countries",Art
6348,"Art Alert: Hania Fansa at Cairo's Darb 1718



Fansa and her alternative rock band will appear as part of the monthly Mazzika X El-Sat7 event",Art
6349,In Photos: Vienna Philharmonic and Riccardo Muti waltz the world into 2018,Art
6350,"Art Alert: Mapping Possibilities VI concert at Cairo’s Zawya



Mapping Possibilities is an experimental project of audio-visual performances",Art
6351,"Tunisian Selim Khamassi among winners of Malek Jandali inaugural Int'l Youth Piano Competition



The 15-year-old Selim Khamassi won second prize at the newly launched competition by Syrian pianist Jandali",Art
6352,"Remembering Farid Al-Atrash: Star of the musical films



Egypt-based Syrian singer and composer Farid Al Atrash died 43 years ago, on 26 December 1974",Art
6353,New Zealand singer Lorde cancels Tel Aviv show after pressure from anti-Israel groups,Art
6354,"Egyptian rock band The Invisible Hands to perform in Berlinale 2018



The Cairo-based trio will perform at the 68th annual Berlin Film Festival",Art
6355,"First ever Syrian to enter prestigious Leeds Int'l Piano Competition



British-Syrian national Riyad Nicolas is the only Arab pianist selected to take part in the Leeds competition",Art
6356,"From Vibe to Da House: Siko, an Egyptian music business entrepreneur who dreams big



Ahmed Mohamed Sakran, known as Siko, is the founder of Cairo’s Vibe studio and Da House, a newer initiative embracing independent musicians",Art
6357,Scientists tune into brain to uncover music's healing power,Art
6358,Orchestra is a great way to amplify our values: German tradition of corporate companies' symphonic ensembles,Art
6359,"Art Alert: Concerts in memory of iconic singer Farid El-Atrash in Cairo and Alexandria



Simultaneous concerts will be held in honour of the 'King of the Oud' 43 years after his death in 1974",Art
6360,"Art Alert: Ballet Nutcracker to add warmth to Christmas season at the Cairo Opera



The annual performance includes artistic revisions by late Egyptian choreographer Abdel Moneim Kamel",Art
6361,'People are asking for more and more': Soprano Omo Bello's success attracts Nigerians to opera,Art
6362,Prosecutors: No charges against Met Opera conductor James Levine in 'alleged sexual abuse' investigation,Art
6363,"Rock icon Johnny Hallyday, known as French Elvis, dies at 74",Art
6364,New York's Met opera suspends its longtime conductor James Levine after sex abuse accusations,Art
6365,"Google Doodle celebrates late Egyptian opera singer Ratiba El-Hefny



Ratiba El-Hefny, a renowned Egyptian soprano and musician, was born 2 December 1931 and passed away 16 September 2013",Art
6366,"'Farewell Shadia': Cairo and Alexandria operas to dedicate concerts to late Egyptian actress, singer Shadia



The iconic Egyptian artist passed away on Tuesday 28 November at the age of 86",Art
6367,"Cairo Opera House announces three days of mourning following North Sinai attacks



Activities organised by the Cairo Opera are suspended for three days starting Friday. Film screenings managed by the ongoing Cairo Int'l Film Festival continue",Art
6368,Beatles for sale: German police recover John Lennon diaries,Art
6369,"Art Alert: Mezzo-soprano from Panama to join Egypt's artists in Romeo and Juliet



Panamanian mezzo-soprano Maria Cecilia Prado will join the Egyptian singers and orchestra in the performance of Hector Berlioz's Romeo and Juliet -- Symphonie Dramatique",Art
6370,"Egypt's famed musician Omar Khairat to perform in London for the first time



 The event is organised by Egypt's FACE for Children in Need charity organization",Art
6371,AC/DC founding member Malcolm Young dead at 64,Art
6372,"Art Alert: Passionate love and hatred to come with Verdi's Il Trovatore to the Cairo Opera House



Featuring the singers of the Cairo Opera Company, Il Trovatore is directed by Hisham El-Tally with the Cairo Opera Orchestra conducted by David Crescenzi",Art
6373,"Jordan braces for production of La Bohème as highlight of 2nd Amman Opera Festival



Launched in July 2017, the Amman Opera Festival is the first in the Arab region dedicated to the operatic art",Art
6374,"Art Alert: Double bill concert with Nour Harkati & Aytma and Sorour band at Cairo’s El-Genaina Theatre



Both performers mix electronic music with other influences to create their own unique and eclectic style",Art
6375,"Art Alert: Looperia Project to bring African fusion to Cairo's Arab Institute



Looperia Project is a blend of spiritual lyrics, Sufi traditions, gnawa sense and rhythmic beat",Art
6376,"'The more I experience, the more positive things it brings me as a musician': Japan's blind pianist",Art
6377,"The anti-art of noise: Exploring the opposite of music



The modern life we have created is soaked in noise pollution. Understanding the harmful effects of high volumes on our mental, emotional and physical health is the first step in correcting the problem",Art
6378,"Art Alert: Africairo concert with Ahmed Omar and Asia Madani at Genaina Theatre



The project presents a fusion of African music with contemporary Egyptian",Art
6379,"Art Alert: Argentine bandoneonist Rodolfo Mederos to perform at Cairo Opera House 



Rodolfo Mederos has performed alongside numerous prominent tango musicians. He will be performing in Cairo with his musical trio",Art
6380,US rocker Tom Petty reported dead at age 66: US media,Art
6381,"'Too few like him': Remembering Halim El-Dabh, Egyptian ethnomusicologist and pioneer of electronic music



Halim El-Dabh died on 2 September at the age of 96. He is hailed for the music he created and his thoughts on this art form, as well as his unique outlook on life",Art
6382,"We have 'no responsibility to monitor audience behaviour,' says Egypt musicians syndicate after rainbow flag incident",Art
6383,"Lebanese Mashrou' Leila rocks Cairo in triple bill concert



The triple bill concert at the Cairo Festival City's Music Park included Jordanian El-Morabba3, Lebanese Mashrou' Leila and Egyptian Sharmoofers",Art
6384,"PROGRAMME: 9th edition of Cairo Jazz Festival 



In it's ninth edition, the Cairo Jazz Festival brings a selection of local and international musicians alongside workshops",Art
6385,"A motherly general: The hidden force behind Al Nour Wal Amal Orchestra



Nagat Radwan, the executive manager of the Al Nour Wal Amal Chamber Orchestra and its Music Institute never appears in the limelight, yet she has been a key part of the orchestra's growth",Art
6386,"Art Alert: Fathy Salama and DAAS present the Flying Concert



The concert showcases the result of a workshop on music theory by Darb El-Ahmar Arts School",Art
6387,"Jordanian El Morabba3, Lebanese Mashrou’ Leila and Egyptian Sharmoofers to play at Cairo Festival



The three bands will perform at the Music Park Festival at Cairo Festival City",Art
6388,"Art Alert: Maryam Saleh, Maurice Louca, Tamer Abu Ghazaleh to release Lekhfa album



The launch concert will take place at Al-Azhar Park's Lake Theatre",Art
6389,"Egyptian ethnomusicologist and pioneer of electronic music Halim El-Dabh dies at 96



El-Dabh was an Egyptian composer, performer, and educator who experimented with electronic music in Egypt and went on to establish himself in the USA",Art
6390,"Arab, international musicians boycott Berlin's Pop-Kultur festival over Israeli sponsorship



The Egyptian band Islam Chipsy & EEK are among a number of artists who have dropped out of the festival",Art
6391,"Women of Al Nour Wal Amal Orchestra: A vibrant plethora of musicians, talents, personalities



Al Nour Wal Amal Chamber Orchestra for the blind and visually impaired woman musicians has just returned from their 31st international tour during which they performed in Hong Kong and China",Art
6392,"Art Alert: Jordanian rock band Jadal to play at American University in Cairo



Among many songs that JadaL will perform are from their latest Album Malyoun",Art
6393,"Al-Nour Wal Amal orchestra's late conductor Ali Osman, violinist Basma Saad honoured at Citadel Festival



Late conductor and composer Ali Osman Al-Haj, and violinist Basma Saad and were among the distinguished Egyptian artists honoured during the opening ceremony of the 26th Citadel Festival for Music and Singing, Saturday",Art
6394,"Cairo Opera inaugurates 26th Citadel Festival for Music and Singing



The festival runs until 26 August with two evening events taking place at the Mahka Theatre of Cairo's historic Saladin Citadel",Art
6395,"Art Alert: India celebrate the 70th anniversary of independence with a sitar recital in Cairo



Sitar recital will feature Indian musicians led by Agni Kumar Verma",Art
6396,Musicians flee Libya for 'right to rap',Art
6397,"Art Alert: Souad Massi to perform on Egypt’s North Coast



Massi has garnered a wide fan base in Egypt since her first performance in Cairo in 2007",Art
6398,"INTERVIEWS: North African music beyond identity and alienation: Ribab Fusion and Labess



Ribab Fusion and Labess, two bands that performed at the recent Timitar Festival in Algeria, share thoughts on identity, music, and finding success",Art
6399,"African, female and musician: The rise of a new narrative



Female musicians who are changing the global music scene often remain on it's peripheries, highlighting the need to revise patriarchal, Western-centered and racist narratives of music history",Art
6400,"Hong Kong revels in music by Egypt's Al-Nour Wal Amal blind women's orchestra



The orchestra is touring Hong Kong and China for the first time",Art
6401,"Egypt's Al-Nour Wal Amal Orchestra of blind women to perform in China for the first time



40 women of Al-Nour Wal Amal Chamber Orchestra will give three concerts moving between cities in mainland China and Hong Kong",Art
6402,"Art Alert: Hany Must, Farida El-Gueretly and Yasmine Samy in concert at Elbet Alwan



The independent singers will perform covers and original songs, accompanied by violinist Yasmine Samy",Art
6403,"Egyptian singer Mohsen Farouq dies at 56



The prominent artist was the Arabic music lead singer of the Cairo Opera House",Art
6404,"Jordaninan composer Tarek El-Nasser creates dialogue through music in Alexandria concert



El-Nasser strengthens his legacy through soundtracks for television series, songs he wrote for the band Rum and his live piano performances",Art
6405,Linkin Park singer Bennington dead at 41 in apparent suicide,Art
6406,"Malaysia bans ""Despacito"" on state broadcaster for offensive lyrics",Art
6407,"Art Alert: Syrian-Swedish singer Faia Younan to perform in Egypt



The Arab audience was introduced to Younan in 2014, when she along with her sister Rihan launched a video titled 'To Our Countries'",Art
6408,"Art Alert: Tunisian singer Ghalia Benali to give two concerts in Cairo and Alexandria



The concerts are being organized by the Cairo Opera House as part of the Summer Festival",Art
6409,"Egyptian singer Fairouz Karawya releases new album ‘Kohl’



The album features songs from her latest project Mazagang",Art
6410,"Art Alert: Moroccan songstress Oum to perform at Cairo's Genaina Theatre



This is the singer's first time performing Egypt",Art
6411,"Egyptian bass baritone Ashraf Sewailam makes New York directorial debut



Sewailam is directing The Cunning Little Vixen to be staged by dell’Arte Opera Ensemble in New York City in August",Art
6412,"Discovering the world nextdoor: Morocco’s Timitar Festival



Originally created to support Amazigh culture, Morocco's Timitar Signs and Culture Festival has grown into a hub for local and international musicians embracing classic, folklore, contemporary and experimental music",Art
6413,"Remembering Asmahan, the woman and the legend



Asmahan's life and death remains shrouded in mystery",Art
6414,"'It is not easy but with perseverance, everything is possible': Egyptian tenor Ragaa Eldin



Most recently, the young Egyptian tenor Ragaa Eldin won the Association of Opera and Operetta Enthusiasts award during the International Tenors Tournament in Szczecin, Poland",Art
6415,"Bibliotheca Alexandrina readies for its biggest-ever summer festival



The 15th Bibliotheca Alexandrina International Summer Festival kicks off on 10 July and will continue until 26 August",Art
6416,"Ibrahim Maalouf, Samira Said among Lebanon's Baalbeck Intl Festival highlights



Baalbeck International Festival is held at the Steps of Lebanon's historic Bacchus Temple",Art
6417,Tap Tap: Differently-abled musicians of Chech orchestra take the world by storm,Art
6418,'Our music is like a medicine': Hip hop in Central African Republic pulls the nation together,Art
6419,"Egyptian tenor Ragaa Eldin wins award at Poland's international competition



Taking place in the northwest Polish city Szczecin, the International Tenors Tournament is a competition for singers judged by the audience and opera aficionados",Art
6420,Wust El Balad release music video Law Kan for new song dedicated to refugees,Art
6421,"Cairokee to launch their latest album in London



The fifth and latest album of Egyptian band CairoKee is titled A Drop Of White, featuring Abdelrahman Roshdi",Art
6422,Restore or demolish: controversy surrounds Istanbul's Ataturk Cultural Centre,Art
6423,Remembering Abdel-Halim Hafez: Idol of the masses,Art
6424,"Lebanese icon Fayrouz announces release of new single 'Lameen'



The song is the first single to be released from the singer's upcoming album Bebalee",Art
6425,"Art Alert: Malaaz band at Cairo's El Sawy Culturewheel



Malaaz is an Egyptian alternative rock band.",Art
6426,"Egypt's Maryam Saleh and Sweden's Crash Nomada release new single



The new song 'Leih Ya Hamam' is a reinterpretation of a traditional Sufi tune",Art
6427,"Between Alexandrian band Aqsa Alwasat and Morocco's Malika Zarra



Aqsa Alwasat and Malika Zarra performed on the closing night of El-Geneina's Hayy Ramadan Festival, which ran 4-14 June",Art
6428,"Art Alert: The Gypsy Jazz Project and Dalia Farid to perform at Cairo's ROOM



The pioneers of the Gypsy Jazz genre in Egypt will team up with versatile performer Farid for an evening of music and song",Art
6429,"Art Alert: Karkadan to perform at Cairo’s Da House



The music project features musician Kareem El-Ghalid in a one-man show",Art
6430,"Art Alert: Awtar Quartet invites you to an Eastern Night in Ramadan



The quartet will perform at AlRabaa cultural centre in Fatimid Cairo",Art
6431,"Art Alert: Egyptian folk artist and Hawas band to perform at Darb 1718



The concert is part of the Layalina Ramadan Festival",Art
6432,"Dokkan: Egypt's instrumental band on their creative process, challenges and the future



The band's opening performance for El Geneina's Hayy Ramadan Festival in Cairo was met with resounding applause",Art
6433,"Art Alert: Tunisian singer Ghalia Benali to perform at Cairo's Sehraya



Apart of her numerous on stage performances, Tunisian singer Ghalia Benali has also starred in a number of films",Art
6434,"Art Alert: Music and Architecture talk with Hany Shenouda



Music in Architecture and Architecture in Music talk will be conducted by Egyptian composer Hany Shenouda",Art
6435,Palestinian violinist brings music to young refugees,Art
6436,Bob Dylan presents his Nobel lecture to Swedish Academy,Art
6437,"Cairo's El Genaina theatre kicks off Hayy festival with musicians from Egypt and Libya



The festival began 4 June, with performances by instrumental band Dokkan and Libyan singer Nasser El-Mizdawi",Art
6438,"Art Alert: Janan band to perform in Cairo's Room Art Space



Janan band was founded in 2015 by Egyptian musician Noha Fekry",Art
6439,"Art Alert: 'Rising soloists' to be featured in Cairo Celebration Choir concert



The evening will highlight soloists from the Cairo's award-winning choir",Art
6440,'Tear down this wall': US-Mexico border protest joins Dresden Sinfoniker with local musicians,Art
6441,"Aswan Music Project: Reviving the musical dynamism of Upper Egypt



Commissioned by the Aga Khan Music Initiative, Aswan Music Project rediscovers the musical heritage of Aswan bringing boundless benefits for the local, Egyptian and international community",Art
6442,"Art Alert: El-Geneina Theater's Hayy concert series set to launch with Nasser El-Mezdawi and Dokkan 



Concerts will continue at Cairo's El-Geneina Theater between 4 and 14 June",Art
6443,"Art Alert: Egyptian music ensembles El-Tanbura and Emdan El-Noor to perform at Darb 1718



The event is part of the Layalina Ramadan Festival",Art
6444,"Art Alert: French Institute in Cairo's Fete de la Musique 



The event will be held in Cairo on 17 June and in Alexandria on 18 June",Art
6445,Ariana Grande to hold June 4 benefit concert for Manchester victims,Art
6446,"Art Alert: Sudanese band Rango at Cairo’s El-Dammah Theatre



The band includes Hassan Bergamon, one of the last rango players in Egypt",Art
6447,Improvisation a 'way of life' for Lebanese star Trumpeter Maalouf,Art
6448,Singer songwriter Gregg Allman dead at 69,Art
6449,"PROGRAMME: Ramadan at El Genaina Theatre, from Egypt to Africa



El Genaina theatre brings yet another edition of Hayy festival, providing unique music experience to its audience",Art
6450,"Art Alert: A day with Egypt's rock bands at the Arab Rock Festival concert



Arab Rock Festival Volume II will feature performances by six Egyptian bands",Art
6451,"Art Alert: Sound of Egypt Orchestra’s Black and White concert at Cairo Opera House



The orchestra is conducted by Ahmed Atef; each concert has a different theme",Art
6452,"Cairo Symphony Orchestra to perform in Austria’s prestigious halls



The orchestra will perform in Vienna and Salzburg on Wednesday and Thursday",Art
6453,"Art Alert: Darb 1718's musical night to feature the Belgian-Egyptian band Binti



The band, comprised of six singing sisters, will perform at the gallery's rooftop event Mazzika x El Sat7",Art
6454,"Art Alert: Award-winning Cairo Celebration Choir to perform Rossini's masterpiece



The CCC choir conducted by Nayer Nagui will perform Rossini's 'Petite Messe Solennelle'",Art
6455,"Centennial of Ella Fitzgerald celebrated with Grammy video, audio exhibition",Art
6456,"In Photos: Fathy Salama concert at Cairo Opera House



Grammy-award winning Fathy Salama's concert featured Amr Yehia and participants from 'The North African' concert competition",Art
6457,"Art Alert: Paranoid Eyes to stage Cairo’s Room Art & Space Café



Egyptian-based band, Paranoid Eyes plays music covers inspired by Pink Floyd",Art
6458,In Photos: Danish musicians hold underwater AquaSonic concerto,Art
6459,French conductor leads Tehran orchestra in sign of growing ties,Art
6460,"Art Alert: Rock musical Leila at Cairo's Marquee Theatre



The musical premieres on 20 April and will continue until 21 May",Art
6461,"Art Alert: The Gypsy Jazz Project to perform live in Cairo



The band’s music is influenced by renowned jazz artists Django Reinhardt and Stephane Grappelli",Art
6462,Africa's Cape Verde April festivals sees musicians chasing fame,Art
6463,"Egyptian musician Wagdi Francis, founder of Les Petits Chats band, dies



Wagdi Francis was the founder and principal dynamo of Les Petits Chats died on Wednesday 12 April in Cairo",Art
6464,"Art Alert: Swedish Tarabband to perform at Cairo’s El-Geneina Theatre



The band won two awards at the Swedish World Music Awards in 2014",Art
6465,Composer Du Yun wins Pulitzer for trafficking opera,Art
6466,"Cairo Opera House suspends all activities for 3 days' mourning after church attacks



The opera will resume its activities in Cairo, Alexandria and Damanhour on Wednesday 12 April",Art
6467,Art Alert: Fathy Salama to perform 'Oriental Indie Rock' concert at Cairo Opera,Art
6468,"Art Alert: Beatles tribute with Glass Onion and Awtar Quartet in Cairo



This is the first time the Glass Onion band will team up with Awtar Quartet",Art
6469,"Art Alert: An evening with French music, Fauré's Requiem in Alexandria



In an evening featuring Fauré's Requiem and other works by French composers, the Bibliotheca Alexandrina orchestra and choir will be conducted by Hisham Gabr",Art
6470,"Art Alert: Egypt's Al-Nour Wal Amal Orchestra to honour late conductor Ali Osman with concert



Ali Osman Al-Haj, who trained and conducted the visually impaired orchestra, passed away 16 February",Art
6471,Dylan the Enigmatic accepts 2016 Nobel prize at last,Art
6472,"Egyptian popular resistance singer Ghazali dies at 79



Among his most iconic songs were Ya Beyoot El-Suez",Art
6473,"Palestinian composer Issa Murad moves across cultures in new album Joussour 



Following its release in France, Issa Murad’s first album is now available in Egypt",Art
6474,"Art Alert: LOOPERIA Project to perform at Cairo’s Room Art Space



The band is known for its blend of sounds from different African and spiritualist traditions",Art
6475,"Art Alert: Cairo's Room Art Space to host Cat Stevens tribute night



The concert will be performed by Egyptian rock band Karkadan",Art
