,Article Title,Category
5259,British economy picked up speed in second quarter ahead of Brexit vote,Economy
5260,Egypt says close to securing 3-year IMF loan programme,Economy
5261,"Wealthiest 10% in Egypt responsible for 25% of spending: CAPMAS



The 2015 Household Income, Expenditure and Consumption Survey (HIECS) showed that the poorest 10 percent are responsible for only 4 percent of the total expenditure in Egypt",Economy
5262,"Twitter influencers in Egypt drive consumer attitudes, product sales: Study



The new study suggests that endorsement of brands by 'influencers' and celebrities has great power in product marketing",Economy
5263,"Egypt parliament approves a new civil service law



The Egyptian parliament approved a new civil service law on Monday, deciding to refer it to the State Council to be revised in legislative and constitutional terms",Economy
5264,"Egypt parliament approves new civil service law 



A civil service law passed by president Abdel-Fattah El-Sisi last year was rejected by parliament in January and was referred for amendment by the government",Economy
5265,"Egyptians in second place among Arab investors in Dubai real estate market



The Government of Dubai says Egyptians rank second among Arab investors - non Gulf Cooperartion Council nationals - in the emirate",Economy
5266,Egypt govt appeals decision overturning freeze on footballer Abou-Treika's assets,Economy
5267,Yields rise at Egypt's Thursday T-bill auction,Economy
5268,"Financial cooperation between Egypt, Spain to reach 300 mln euros: Ministry",Economy
5269,"Egypt's stocks close the week down despite local, Arab purchases",Economy
5270,Telecom Egypt in talks with banks over funds for 4G,Economy
5271,Indian TCI Sanmar Chemicals to raise investments in Egypt by $280 mln,Economy
5272,Egypt's tender for a third FSRU draws interest from four firms,Economy
5273,"Egypt's stocks close down on Wednesday amid Arab, foreign selling",Economy
5274,Egypt's tourism revenue to range between $4-4.5 bln in 2016: Minister,Economy
5275,"Egypt's value added tax set at 14pct, to be discussed in parliament",Economy
5276,"Egypt's taxes on cars will not be higher by applying VAT: Ministry



The VAT rate that will be imposed will replace the currently applied sales tax, the finance ministry said in a statement",Economy
5277,"EGP stable against US dollar in weekly FX auction



CBE sold a total of $119.4 million of the $120 million it offers to banks on weekly basis",Economy
5278,'Pokemon Go' doubles Nintendo's stock price and market cap,Economy
5279,No extra tax to be imposed on fuel: Egypt's Cabinet,Economy
5280,Egyptian stocks continue upward trend Monday,Economy
5281,Five- and 10-year yields rise at Egyptian bond auction,Economy
5282,Egypt's trade deficit slows 26pct year-on-year in April,Economy
5283,Kuwait's Zain approaches Egypt telecom regulator on 4G licence,Economy
5284,"UK to finance Egypt trade deals worth up to GBP 500 mln



UK trade envoy to Egypt, Jeffrey Donaldson MP, and UK Export Finance CEO Louis Taylor arrived in Cairo on Sunday",Economy
5285,Egypt's stocks open trading week up on Sunday,Economy
5286,Kuwaiti's Zain interested in Egypt 4G licence: Ministry official,Economy
5287,Yields rise at Egypt T-bill auction,Economy
5288,"Egypt buys 300,000 tons of Romanian and Russian wheat 



The second imported wheat deal in 2016 comes amid legal action against corruption in domestic wheat procurement",Economy
5289,"EgyptAir, GE sign TrueChoice agreement for maintenance consulting",Economy
5290,Half of top emerging markets 'junk' after wave of downgrades: S&P,Economy
5291,Egypt's stocks close the trading week up Thursday,Economy
5292,"Egypt buys 180,000 tons of Ukrainian, Russian wheat, in first 2016 deal



Egypt has strategic reserves of wheat capable of lasting until mid-January 2017",Economy
5293,"Boeing, EgyptAir announce $864 deal for nine next-generation 737-800s



EgyptAir aims to increase its fleet to 105 airplanes by the end of the 2020-2021 fiscal year",Economy
5294,Egypt's stocks rebound on Wednesday amid Arab purchases,Economy
5295,"Egypt's stocks slip Tuesday as Arab, foreigners sell",Economy
5296,"Egypt tourism declines 51.7pct in May year-on-year: CAPMAS



Although there's a decrease in tourism, Arab tourists coming to Egypt has increased by almost 20 percent",Economy
5297,Egypt's central bank keeps EGP stable against US dollar in FX auction,Economy
5298,"Egypt 7-year yield jumps at auction, other sales cancelled",Economy
5299,Egypt's stocks fall slightly Monday amid profit taking,Economy
5300,Egypt will allow up to 0.05pct ergot in wheat beginning Tuesday,Economy
5301,"Egypt's stocks soar 4.6pct in its first trading after Eid holiday



In the first trading session after the close of Ramadan holiday, Egypt's stocks saw strong surges",Economy
5302,Yields rise at Egypt's Sunday T-bill auction,Economy
5303,Egypt non-oil business activity slows for ninth straight month in June: PMI,Economy
5304,Egypt's annual headline inflation hit 30-month high in June to 14.8pct,Economy
5305,Egypt car imports increase 35% in first 10 months of 2015/16,Economy
5306,World food prices post biggest rise for four years in June: FAO,Economy
5307,Smartphones lift Samsung Electronics to best profit in over 2 years,Economy
5308,"Sterling, stocks dive as Brexit fans safety flight",Economy
5309,Oil losses mount as world markets hit by Brexit woe,Economy
5310,"Boards of Egypt's Federation of Tourism Chamber, affiliated associations dissolved



Transitional boards were appointed for the Federation and the five related chambers",Economy
5311,"Egypt's BoP deficit jumps 260pct in Jul-Mar on falling tourism revenues, transfers",Economy
5312,"Egypt due for another devaluation in 2016/17, economists say",Economy
5313,Egypt's stocks inch up in calm trade on Sunday,Economy
5314,National Bank of Abu Dhabi and First Gulf Bank agree to merge,Economy
5315,"Egypt to establish Higher Council for Investment chaired by President Sisi



In the first half of the current fiscal year, investment represented 12.9 percent of GDP",Economy
5316,Egypt to confirm top wheat job as confusion over imports lingers,Economy
5317,Egypt repays Qatar final $1 bln in outstanding debt: CBE governor,Economy
5318,"Egypt central bank governor denies EGP debit cards banned for use abroad 



Central bank governor Tarek Amer says bank aims to regulate, not ban, the use of EGP account cards overseas",Economy
5319,IKEA recalls 36 million MALM chests and dressers after six deaths,Economy
5320,Egypt bans use of debit cards abroad amid hard currency shortage: Reuters,Economy
5321,"Egypt's cabinet reshuffles council of tourism board



President El-Sisi will head the Higher Council for Tourism, comprising ministers from across the government",Economy
5322,Egypt's parliament to look into wheat fraud allegations,Economy
5323,Egypt's parliament approves state budget for FY 2016/17,Economy
5324,Egypt's stocks slightly rise on Wednesday ahead of long weekend,Economy
5325,Egypt's launches tender for third floating regasification unit,Economy
5326,"Egypt to issue t-bills, bonds worth over EGP300 bln in Jul-Sept",Economy
5327,"Egypt to issue $3 bln Eurobond in Sept-Oct, implement VAT by Sept",Economy
5328,Egypt's new annual wage raise in civil services bill would cost EGP 1.5 bln: Minister,Economy
5329,Foreign tourist visits to Tunisia fall by 21.5 pct in first half,Economy
5330,Egypt's stocks edge up on Tuesday amid low turnover,Economy
5331,Volkswagen's U.S. diesel emissions settlement to cost $15 bln,Economy
5332,Egypt's government hired 52% more foreign employees in 2015 than year prior,Economy
5333,Egypt's strategic wheat reserves enough to last until mid-January 2017: Minister,Economy
5334,S&P cuts UK's credit rating by two notches after Brexit,Economy
5335,Egypt's stocks rebound slightly on Monday amid low turnover,Economy
5336,Telecom Egypt to receive second tranche of withheld dividends from Vodafone,Economy
5337,Central Bank has not filed official request for IMF loan: CBE Governor,Economy
5338,Yields rise at Egypt bond auction,Economy
5339,Egyptian pound weakens against dollar on black market,Economy
5340,Egypt's Beltone files lawsuit against heads of bourse and watchdog,Economy
5341,Egypt’s stocks hit 14-week low as Brexit triggers global uncertainty,Economy
5342,Saudi non-oil GDP growth to slow to 2.8 percent this year: Central bank chief,Economy
5343,"Brexit hits US airline, travel stocks",Economy
5344,"London stocks close down 2.8%, Paris 8.0%, Frankfurt, 6.8%",Economy
5345,Central banks move to calm jittery markets after Brexit shock,Economy
5346,World stocks routed after Britain votes to exit EU,Economy
5347,European banking sector futures point to worst-ever drop,Economy
5348,"UK markets shudder after Brexit vote, sterling hits 31-year low",Economy
5349,"Gold soars, oil slumps after shock British vote to exit EU",Economy
5350,ECB says ready to provide additional liquidity after Brexit vote,Economy
5351,"Sterling pound, stock markets collapse as Britain quits EU",Economy
5352,Swiss central bank intervenes to stabilise Swiss franc after Brexit vote,Economy
5353,European stocks in free fall after Brexit vote,Economy
5354,Bank of England to take to 'all necessary steps' after Brexit,Economy
5355,"Egypt’s sugar production reaches 2.2 mln tonnes in 2016, attracts investments",Economy
5356,Egypt's stocks close the week up on active real estate sector,Economy
5357,"Dollar down as sterling, euro surge on bets Britain remains in EU",Economy
5358,Egypt's T-bill yields rise at auction on Thursday,Economy
5359,Egypt approves delegating industrial land allocation to Industrial Development Authority,Economy
5360,"Egypt's stocks resume fall on Wednesday, foreign investors remain buyers",Economy
5361,Egypt to allow wheat shipments with up to 0.05% Ergot fungus: PM,Economy
5362,Egypt's budget deficit rises 18pct in Jul-Apr on high debt service,Economy
5363,"Egypt's stocks slightly up on Tuesday, foreigners net buyers",Economy
5364,"Egypt's central bank sells $115.6 mln at auction, keeps pound stable",Economy
5365,Egypt shuts two currency trading firms over black market dealing,Economy
5366,Egypt's Banque Misr raises interest rates for account holders,Economy
5367,Unpaid housework in Egypt estimated at EGP 654 bln: CAPMAS,Economy
5368,"Egypt's stocks hit 3-month low on Monday amid local, foreign sales",Economy
5369,Yields rose on Egyptian debt at Monday's auction,Economy
5370,BP approves investment in Egypt gas field 15 months after discovery,Economy
5371,Egypt plans to import up to 120 cargos of LNG in 2017,Economy
5372,Egypt's stocks plunge on Sunday amid weak turnover,Economy
5373,"Yields rise on Egypt's 91-day, 266-day T-bills",Economy
5374,Egypt Orange offered 4G licence for $400 million in spectrum shake-up,Economy
5375,Egypt's central bank raises interest rates 100 basis points,Economy
5376,"Fed keeps interest rates unchanged, signals fewer future hikes",Economy
5377,Egypt's stocks rebound Thursday to end up the trading week,Economy
5378,Egypt's T-bill yields rise at auction on Thursday,Economy
5379,Egypt’s stocks plunge Wednesday amid weak turnover,Economy
5380,Egyptian parliament approves tariff increase on hundreds of imported goods,Economy
5381,Egyptian cotton in peril as exports slide,Economy
5382,"Egypt's c.bank keeps pound stable, sells only $106.7 mln at official auction",Economy
5383,"Egypt’s stocks edge down on Tuesday, Egyptians net sellers",Economy
5384,Egypt’s trade deficit falls 44 pct year-on-year in March: CAPMAS,Economy
5385,Egypt's EGAS wins case over gas cuts at LNG plant,Economy
5386,Economists differ on interest rate decision amid Egypt's record core inflation,Economy
5387,"Egypt's stocks fall on Monday, only foreigners purchase",Economy
5388,Microsoft to buy LinkedIn for $26.2 billion,Economy
5389,Egypt issues $745.4 mln in one-year US dollar denominated treasury bills: c.bank,Economy
5390,Yields mixed at Egypt bond auction,Economy
5391,Egypt stocks fall in line with global markets and oil prices,Economy
5392,Egypt's EFG Hermes to distribute $121.6 mln from Credit Libanais sale to shareholders,Economy
5393,"Egypt buys five million tons of domestic wheat, 25pct above target 



The government will stop purchasing additional wheat from local farmers by next Wednesday",Economy
5394,Egypt's govt buys 4.8 million tonnes of domestic wheat,Economy
5395,Egypt to issue $700 mln in $ denominated one-year treasury bill on 14 June: C.bank,Economy
5396,"BP, Eni announce new 'significant' gas discovery in Egypt",Economy
5397,"Egypt's main index closes week down, local investors sell",Economy
5398,"After CIB deal falls through, Beltone vows to keep trying",Economy
5399,Egypt's core inflation jumps to 12.23 pct yr/yr in May-c.bank,Economy
5400,Egypt's annual urban consumer price inflation jumps to 12.3 pct in May,Economy
5401,Egypt returns to zero tolerance of ergot fungus in wheat: Reuters,Economy
5402,Egypt to introduce prison terms for forex black market traders,Economy
5403,Egypt signs EGP 6 bln contract to resume construction of 3rd metro line,Economy
5404,VIDEO: Golden future in store for Egypt?,Economy
5405,Egypt's central bank sold around $16 bln to banks in six months,Economy
5406,Egypt index hits 6 week high on positive financial sector news,Economy
5407,Egypt's EFG Hermes says completes sale of Credit Libanais stake,Economy
5408,Egypt tourist numbers down 54 pct in April,Economy
5409,"Oil hits 2016 high on ebbing supply, softer dollar",Economy
5410,"Egypt stocks hit month high Tuesday amid foreign, Arab purchase",Economy
5411,"Egyptian pound stable at Tuesday's auction, stronger on black market",Economy
5412,Shell to exit up to 10 countries after BG deal,Economy
5413,Egypt's EFG Hermes says head of investment banking Guindy resigned,Economy
5414,Verizon to submit $3 billion bid for Yahoo's internet business: WSJ,Economy
5415,Egypt stocks rally as foreign institutions lift blue chips,Economy
5416,Yield drops on Egyptian debt at Monday auction,Economy
5417,Egyptian-German economic cooperation up by 50 percent,Economy
5418,Lebanon central bank approves EFG Hermes sale of Credit Libanais stake,Economy
5419,Egypt's stocks slightly down on Sunday ahead of Ramadan,Economy
5420,Egypt's purchases of local wheat reach 4.711 mln tonnes,Economy
5421,Egypt non-oil business activity slows for eighth straight month in May-PMI,Economy
5422,"Piketty calls for govt transparency, inheritance tax at Cairo talk",Economy
5423,Brent crude oil holds above $50 on signs of rebalance,Economy
5424,"Egypt index up 0.6 pct on Thursday as telecoms, real estate see gains",Economy
5425,OPEC fails to agree policy but Saudis pledge no shocks,Economy
5426,OPEC says Nigeria's Barkindo new secretary general,Economy
5427,OPEC oil ministers expect crude barrel price to reach $50-$60,Economy
5428,Cheap gas fuels emerging markets' new-found appetite for LNG,Economy
5429,Egyptian asset manager Beltone Financial to buy Auerbach Grayson,Economy
5430,Egypt says foreign reserves at $17.52 billion at end of May,Economy
5431,Iran says markets have absorbed its rising oil exports,Economy
5432,OPEC to consider new oil output ceiling: Sources,Economy
5433,Egypt's stocks rise Wednesday as foreigners buy,Economy
5434,Hungary to finance Egypt's €900 mln purchase of 700 train carriages,Economy
5435,Algerian president fires central bank governor following oil price drop,Economy
5436,"Egypt, Kuwaiti fund sign first development deal for Sinai worth $100 mln",Economy
5437,Arabtec to use $272 mln reserves to wipe out losses,Economy
5438,"Edita, Cleopatra Hospitals lift up Tuesday trade on Egypt’s stock market",Economy
5439,Global glut to temper oil price gains this year: Reuters poll,Economy
5440,Egyptian pound stable at Tuesday's auction and on black market,Economy
5441,Poland restarts procedure to extradite Polanski to US,Economy
5442,Fitch affirms Egypt rating at 'B' with stable outlook,Economy
5443,Egypt's stocks down Monday despite telecom ascent,Economy
5444,Egypt's Stock Exchange to cut trading hours during Ramadan,Economy
5445,Egypt's local wheat buying at 4.464 million tonnes,Economy
5446,"Egypt's reclaimed lands shrink 36pct year-on-year in 2014/15: CAPMAS



The reduction, according to the agriculture ministry, is due to lands being allocated to the national farmland project announced by President El-Sisi last December",Economy
5447,"Egypt targets $60 bln in investment in FY 2016/17: Minister



Egypt saw investment worth EGP172 billion ($19.36 billion) in the first half of the current fiscal year, representing 12.9 percent of GDP",Economy
5448,"Egypt’s index inches down amid low turnover



El-Sewedy Electric fell the most in the main index, dipping 2.56 percent to EGP42.95 a share",Economy
5449,Oil prices ease from seven-month high to below $49,Economy
5450,Saudi Aramco boosting market share as it prepares for listing: CEO,Economy
5451,Egypt approves Saudi Arabia cooperation agreement on nuclear power,Economy
5452,Egypt sets ceiling for drug price increase at EGP 6 per pack,Economy
5453,Egypt's main index ends week slightly down,Economy
5454,Egypt's Cleopatra Hospital Company institutional share offering oversubscribed six-fold,Economy
5455,Egypt's cabinet approves $2.5 bln grant from Saudi Arabia,Economy
5456,Egypt energy subsidy bill down 27 pct in 9M 2015-16: Oil ministry offical,Economy
5457,Cairo-listed Orascom Construction sees whopping rise in net income in Jan-Mar,Economy
5458,"Microsoft retreats in smartphone battle, 1,850 jobs to go",Economy
5459,Egypt's central bank sub governor for monetary policy to join IMF,Economy
5460,Egypt index up 0.6% on Wednesday,Economy
5461,Egyptian exchange postpones Beltone Financial capital raise,Economy
5462,Egypt meets local wheat buying target of 4 million tonnes: Ministry,Economy
5463,"EU seeks to make buying online abroad easier, postage cheaper",Economy
5464,Egypt's stocks rebound on Tuesday as foreigners resume purchase,Economy
5465,"Egyptian pound stable at Tuesday's auction, weaker on black market",Economy
5466,Swiss approve dissolution of scandal-hit bank BSI,Economy
5467,Egypt to slash total subsidy bill in 2016/17,Economy
5468,"Chairman of General Electric Jeffrey Immelt says Egypt is 'big upside but not easy'



Chairman of General Electric Jeffrey Immelt speaks to Al-Ahram in an exclusive interview",Economy
5469,Egypt eyes 5.2 pct growth in FY16/17,Economy
5470,Egypt index drops as foreigners sell on Monday,Economy
5471,"Africa to grow 3.7pct this year, 4.5pct in 2017: AfDB",Economy
5472,Egypt must work harder to revive tourism after setbacks: Minister,Economy
5473,Egypt stocks down Sunday as listed banks see losses,Economy
5474,Egypt's gas projects to increase production to 5.5-6 bln cfd by end-2019,Economy
5475,Egypt's Sisi inaugurates MOPCO fertiliser plant expansion,Economy
5476,"Greece to adopt more cuts, tax hikes for bailout cash",Economy
5477,Egypt's finance ministry reveals VAT-free goods and services,Economy
5478,Egypt receives Siemens' two gas turbines for Beni Suef power plant,Economy
5479,"Egypt's Sisi approves $25 bln loan from Russia to build Dabaa nuclear project



The loan, with a 22-year maturity, will cover 85 percent of the cost of developing Egypt's first nuclear power station",Economy
5480,"Egypt's trade deficit declined by 22pct year-on-year in February: CAPMAS



Egypt's government is pushing to reduce imports in 2016 by $20 billion in order to address monetary imbalances",Economy
5481,Egypt imposes 900 Egyptian pound/tonne sugar export tax,Economy
5482,"Investors panic, foreigners sell in Egypt's market after plane vanishes",Economy
5483,Cleopatra Hospital Company announces indicative price range for bourse offering,Economy
5484,Egypt local wheat buying up to 3.25 mln of planned 4 mln tonnes,Economy
5485,Egypt index continues to climb on foreign buying,Economy
5486,"Egypt's stocks rise, foreigners net buyers",Economy
5487,"Global stocks rally as Buffett bites into Apple, oil eyes $50",Economy
5488,"Egypt's President Sisi inaugurates $2.7 bln worth of electricity projects



Power outages have been frequent over recent years during the summer months",Economy
5489,Egypt's central bank offers $120 million to cover pharmaceutical imports,Economy
5490,Egypt's Beltone board agrees to 1 bln pound capital increase,Economy
5491,Egypt's cabinet approves value added tax bill,Economy
5492,Egypt's stocks rebound Monday on foreign purchases,Economy
5493,Egypt raises drug prices to battle shortage,Economy
5494,Egypt buys three million tonnes of domestic wheat,Economy
5495,"Egypt's stocks finish down Sunday as Arab, local investors sell",Economy
5496,Nestle Egypt recalls coliform-contaminated bottled water products,Economy
5497,Egypt's jobless rate falls to 12.7 percent in Q1 2016: CAPMAS,Economy
5498,Egypt's Pioneers Holding to invest 1.7 bln pounds by end-2016,Economy
5499,"Germany eyes free wi-fi in public spaces, finally",Economy
5500,"Moody's cuts Saudi, Oman, Bahrain debt ratings",Economy
5501,Standard and Poor revises Egypt outlook to negative,Economy
5502,Return of direct flights to Egypt would boost tourism: Minister,Economy
5503,"Egypt to import 80,000 tonnes of rice ahead of Ramadan in June",Economy
5504,Apple invests $1 bln in Chinese ride-hailing service Didi Chuxing,Economy
5505,Poultry workers denied bathroom breaks resort to diapers: Oxfam,Economy
5506,"Top oil explorer Eni embarks on green energy quest in Egypt, Italy and Pakistan",Economy
5507,Egypt investigating bottled water brands after samples found contaminated,Economy
5508,"Egypt index inches up on Global Telecom, CIB gains",Economy
5509,"850,000 Egyptians live in 'unsafe places', says Egypt's Sisi",Economy
5510,Adidas investors seek influence on supervisory board,Economy
5511,Egypt launches bids for oil exploration: Ministry,Economy
5512,Egypt's Global Telecom reports $87.5 mln Q1 net profit,Economy
5513,Nissan to take key stake in scandal-hit Mitsubishi Motors,Economy
5514,Egypt's index closes down as blue chips take a dip,Economy
5515,Egypt buys 1.8 mln tonnes of domestic wheat since mid April: Cabinet,Economy
5516,"Egypt signs $250 mln MoU with EBRD to develop Heliopolis Tram



The loan will assist in financing the rehabilitation of the tram link between the Ramsis and Almaza areas",Economy
5517,Egypt's EFG-Hermes falls to Q1 net loss of 63.66 mln pounds,Economy
5518,UPDATED: Egypt's GB Auto first-quarter net profit falls 70pct,Economy
5519,Oil prices dip after latest surge,Economy
5520,Egypt's Suez Canal dollar revenues fall for 3rd consecutive month,Economy
5521,Egypt index inches down as locals dump real estate blue chips,Economy
5522,Egypt sets price for local cotton and corn crop,Economy
5523,"Egyptian pound stable at Tuesday's auction, stronger on black market",Economy
5524,Egypt's urban consumer inflation hits 10.3 pct in April,Economy
5525,"Egypt's market inches up, Arabs net buyers",Economy
5526,Oil rises after Canada fire knocks out production,Economy
5527,Greek bonds shine after parliament passes unpopular reforms,Economy
5528,"Egypt to launch 4G mobile network in 2 months: Ministry



Egypt launches high speed internet mobile network in two months after cabinet approval",Economy
5529,"Egypt sees 47.2pct less tourists in March year-on-year: CAPMAS



Number of tourists visiting Egypt falls for fifth consecutive month after downing of Russian Plane in Sinai",Economy
5530,Orascom Construction wins €270 mln contracts for Egypt metro line,Economy
5531,Telecom Egypt more than doubles first-quarter net profit,Economy
5532,Egypt bourse inches up on blue chip gains,Economy
5533,Saudi to maintain 'stable' oil policies: Energy minister,Economy
5534,Egypt buys 1.15 mln tonnes of local wheat: Cabinet,Economy
5535,"Greece paralysed by strike over pension, tax reforms",Economy
5536,Egypt's budget deficit rises to 7.9pct in Jul-Feb: Finance ministry,Economy
5537,Egypt's Finance Ministry to issue $1.250 bln one year dollar-denominated T-bill,Economy
5538,"Egypt's stocks end week up, bourse tax remains suspended",Economy
5539,"Egypt's yields on 182-day, 357-day T-bills fall at auction on Thursday",Economy
5540,"Egypt's Sisi celebrates start of harvest in first phase of 1.5 mln feddan project



The Egyptian president attends start of harvest in 1st phase of 1.5mln feddan agricultural project in El-Wadi El-Gadid governorate in the country's western desert",Economy
5541,"Egypt's cabinet approves 4G mobile network license



The new network will bring higher speeds to mobile internet access",Economy
5542,EFG-Hermes to more than double renewable energy investments it manages,Economy
5543,Egypt hopes to receive $2 bln deposit from UAE before May end: CBE governor,Economy
5544,Egypt's stocks fall amid global decline,Economy
5545,Devaluation intensifies Egypt's non-oil business slowdown in April: PMI,Economy
5546,Egypt's Forex reserves up 2.8pct in April: CBE,Economy
5547,Afreximbank seeks to raise $3 bln this year: Bank president,Economy
5548,Egypt's largest gold producer reports 27% rise in profit during first quarter,Economy
5549,"Egypt's stocks plunge amid currency woes, global decline in markets",Economy
5550,"Egyptian pound stable at Tuesday auction, weaker on black market",Economy
5551,"Egypt scores one of MENA regions highest bribery rates in 2015: Transparency International



Although the report stated that Egypt had high rates of bribery in the public sector, the country rated positively on anti-corruption",Economy
5552,Energy explorers Halliburton and Baker Hughes abandon merger,Economy
5553,US shale firm's bankruptcy exit shows new chapter just as tough,Economy
5554,"Gulf markets pull back; banks weigh on Saudi, Abu Dhabi",Economy
5555,IEA chief says oil price bottoming depends on global growth,Economy
5556,Exxon Mobil reaches bottom of the oil barrel,Economy
5557,Chinese ship set to be first through expanded Panama Canal,Economy
5558,"On Labour Day, Sisi says Tahya Misr to give EGP100 mln to support struggling Egyptian workers 



The president also told union leaders during a celebration of Internation Workers Day he wants 'made in Egypt' held up worldwide",Economy
5559,Egypt's Central Bank keeps key interest rates unchanged,Economy
5560,"Disappointing earnings hit UAE, Egypt; Saudi soft",Economy
5561,Egypt's Orascom Telecom posts 2015 net loss of EGP 3.6 bln,Economy
5562,Egypt's CIB approves two-week extension for Beltone Financial's offer for CI Capital,Economy
5563,"Egypt bourse inches down on profit-taking



The slide followed a drop of 1.2 percent in the share price of bellwether CIB from a 10 month high yesterday",Economy
5564,Egypt's CIB reverses appointment of former central bank governor Ramez,Economy
5565,Egypt raises food subsidies by 20pct per citizen in bid to counter weakening pound,Economy
5566,"Egypt, Bahrain sign 11 MoUs at joint business forum",Economy
5567,"Egypt index rallies to highest level in 37 weeks as foreigners buy



EGX30 up 1.85% as market bellwether CIB jumps 5%",Economy
5568,Egypt's central bank sells $118.7 million at Tuesday auction,Economy
5569,Egypt tourism revenue down 66 pct in Q1 2016,Economy
5570,Saudi govt approves vast economic reform plan,Economy
5571,Egypt's stocks close down in first trading of the week,Economy
5572,Qalaa Holding reports net loss of EGP 1.115bn in 2015,Economy
5573,Egypt's President Sisi pledges to supply more staples for poor amid dollar price instability,Economy
5574,US drops NY fight with Apple after gaining access to iPhone,Economy
5575,UAE allocates $4 bln to Egypt in deposit to c.bank and investments: Reports,Economy
5576,"Oil prices rise, set for third weekly gain",Economy
5577,"Low-income citizens can apply for 500,000 affordable housing units: Egypt ministry",Economy
5578,Nine Egyptian exchange bureaus shut down over ‘repeated manipulation’,Economy
5579,Egypt's main index inches down on real estate losses,Economy
5580,"Yields on Egypt's six-month, one-year T-bills rise at auction",Economy
5581,Egypt facing record shortage in foreign currency: Minister,Economy
5582,"Egypt court overturns ruling preventing CIB from sale of its investment bank



The court verdict opens the way for Beltone Financial, a unit of billionaire Naguib Sawiris, to acquire CI Capital",Economy
5583,"China wants ships to use faster Arctic route opened by global warming, alternative to Suez Canal",Economy
5584,Asian shares near 5-1/2-month highs on oil's rally,Economy
5585,CBE governor denies devaluation rumours as pound hits record low on black market,Economy
5586,Egypt's stocks pause gains amid local and foreign selling,Economy
5587,"Egypt's stocks up for third consecutive day, hit 9-month high",Economy
5588,Egypt pound stable at central bank sale but falls on black market,Economy
5589,"Egypt signs deals with France's Engie on LNG imports, renewable energy development",Economy
5590,"Iran's oil output to reach pre-sanctions level by June, official says",Economy
5591,Egypt's trade deficit falls 25pct year-on-year in January: CAPMAS,Economy
5592,Egypt to announce bids for oil exploration in April: Minister,Economy
5593,Egyptian dairy producer Domty signs $10 mln deal with Russian Magnit,Economy
5594,Egypt Chamber of Commerce delegation starts annual 'Door Knock' in Washington,Economy
5595,"Egypt healthcare, education bill to account for 17% of govt spending in FY16/17



Wages are to represent almost a quarter of government spending in the next budget, according to the deputy finance minister",Economy
5596,Egypt's stocks continue rise on Monday with foreigner purchases,Economy
5597,Yields jump on Egyptian debt at CBE Monday auction,Economy
5598,"Egypt, France sign financial and trade agreements worth 1.5 bln euros",Economy
5599,Oil prices plunge after Doha output talks fail,Economy
5600,Egyptian pound weakens against dollar on black market,Economy
5601,"Egypt's stocks slightly up on Sunday, Egyptians net buyers",Economy
5602,Japanese Mitsubishi Heavy Industries to open permanent office in Egypt,Economy
5603,"Egypt's yields on 91-day, 273-day T-bills rise at auction",Economy
5604,"Oil producers mull output freeze in Doha, Iran stays home",Economy
5605,Egypt's Juhayna profits rise 23pct in first quarter 2016,Economy
5606,"Egypt delays international bond issuance, is not in talks with IMF",Economy
5607,"Egypt begins domestic wheat procurement, expects 4 mln tons",Economy
5608,Eni focused on starting up its Egypt gas field Zohr by end-2017,Economy
5609,"Stocks, dollar and oil cool ahead of Doha meeting",Economy
5610,Egypt main index inches up on Thursday,Economy
5611,Beltone acquisition of CI Capital delayed until court case resolved,Economy
5612,Egypt stocks rally on Wednesday as foreigners lift blue chips,Economy
5613,Egypt's Sisi reiterates pledge to control prices,Economy
5614,World Bank set to provide Egypt with first $1 billion of $3 billion loan,Economy
5615,"D.Bank, HSBC, KfW fix 3.5bn euros finance for Egypt power plants",Economy
5616,Egypt to allocate industrial lands to investors for free,Economy
5617,IMF says 'very real' Brexit risk could deal blow to world economy,Economy
5618,Egypt's stocks continue downturn on Tuesday amid local selling,Economy
5619,Egypt’s cash transfer programme reaches half-a-million beneficiaries: Minister,Economy
5620,Egypt stocks fall for second session this week,Economy
5621,"Saudi Arabia to supply Egypt with 700,000 tonnes of petroleum products a month",Economy
5622,Egypt to cut fuel subsidies as govt seeks to reduce deficit,Economy
5623,"Food sector and firmer oil price lifts Saudi index, Egypt market dips",Economy
5624,"Breakdown of Egypt-Saudi financial deals, future investments



Saudi King Salman, on a five-day first official visit, has signed a number of economic and financial deals, announcing also the establishment of a free trade zone covering Sinai",Economy
5625,Egypt's annual headline inflation eases to 9.2pct in March for 3rd month in row,Economy
5626,"Egypt has high hopes for tourism despite grim statistics, minister tells Reuters",Economy
5627,QNB sees rise in Jan-March net profit despite EGP devaluation,Economy
5628,Egypt's stocks rebound on Thursday amid modest turnover,Economy
5629,Healthcare provider Cleopatra Holding plans IPO in Egypt's bourse,Economy
5630,Egyptian pound stable at extra official auction as Saudi king visits,Economy
5631,Egyptian pound continues decline on black market Wednesday,Economy
5632,"Egypt's stocks fall Wednesday amid local investor selling wave 



Daily turnover was around one billion EGP, with foreign and Arab investors net buyers at EGP 16.4 million and EGP 34.9 million respectively",Economy
5633,"Currency uncertainties, falling demand drive Egypt's business activity to 31-month low",Economy
5634,Egypt bans trading of foreign wheat in domestic market during local grain procurement,Economy
5635,Egypt's debts to foreign oil companies up to $3.2bln: Oil ministry official,Economy
5636,EBRD provides Egypt's Europack with its first direct SME loan,Economy
