,Article Title,Category
3052,Zidane praises Mbappe for hat trick at Camp Nou,Sport
3053,"Real Madrid hit by Benzema injury ahead of Atalanta test



Benzema missed training on Friday morning and Zidane said he will not travel with the team for Saturday's La Liga game away at Real Valladolid",Sport
3054,"What to watch in Europe this weekend: Derbies in Germany and Milan, Mbappe faces Monaco 



Bayern were given a fright by Arminia Bielefeld on Monday, having to come from 3-1 down to draw 3-3 on the back of their Club World Cup exertions",Sport
3055,"Fernandes double helps Man United thrash Sociedad, Bale stars for Spurs",Sport
3056,Juventus goalkeeper Buffon fined for blasphemy,Sport
3057,"Pirlo's 'clueless' Juve under-fire after Porto flop



Andrea Pirlo's Juventus were branded 'clueless and devoid of ideas' as their Champions League last 16 campaign stumbled midweek with a blundering 2-1 first leg defeat at Porto.",Sport
3058,"Mbappe and Haaland show that their time is now



This week's games in Europe's elite club competition have confirmed that for Mbappe and Haaland, the sport's two emerging young superstars, this is their time",Sport
3059,Milanese renaissance sets up biggest Milan Derby in 10 years,Sport
3060,Fulham's Parker eyes 'massive' game as he plots great escape,Sport
3061,Proposed Champions League changes dilute 'sporting merit': Wenger,Sport
3062,Prolific Haaland powers Dortmund to victory in Seville,Sport
3063,"Match facts: Sevilla v Borussia Dortmund (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday’s match between Sevilla and Borussia Dortmund in the 1st leg of UEFA Champions League Round of 16",Sport
3064,"Match facts: FC Porto v Juventus (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday’s match between FC Porto and Juventus in the 1st leg of UEFA Champions League Round of 16",Sport
3065,"Covid crisis sees January spending fall nearly 50 percent



Spending fell from $1.16 billion in 2020 to $590 million in 2021, the lowest sum since 2014.",Sport
3066,"Tottenham's Bale 'towards end of career', admits agent",Sport
3067,Real Sociedad ready to look Manchester United in the eye: Alguacil,Sport
3068,"De Bruyne set for return for Manchester City, Gundogan misses out",Sport
3069,We needed the win against Leipzig: Liverpool coach Klopp,Sport
3070,"Rampant PSG gave Barcelona 'cold bath of reality', says Koeman",Sport
3071,Brilliant Mbappe scores three as PSG outclass Barcelona,Sport
3072,"Match facts: Barcelona v PSG (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Barcelona and Paris Saint-Germain in the UEFA Champions League round of 16",Sport
3073,"Champions League glory an achievable dream for Juventus, says Pirlo



The Italian champions travel to Portugal for the first leg after impressing in the group stage by finishing ahead of Barcelona to top Group G with five wins from six games.",Sport
3074,"Referee Dean to return to Premier League action despite death threats



The 52-year-old and his family received the threats last week on social media after he was involved in two controversial red card incidents.",Sport
3075,David Alaba confirms Bayern Munich exit at end of season,Sport
3076,Rooney calls for Premier League to bin VAR,Sport
3077,Arsenal to investigate Aubameyang over alleged tattoo breach,Sport
3078,"Spain La Liga results & scorers (23rd matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2020/2021 season (12-15 February)",Sport
3079,"English Premier League results & scorers (24th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2020/2021 season (13-15 February)",Sport
3080,"Italy Serie A results & scorers (22nd matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (12-15 February)",Sport
3081,"Germany Bundesliga results & scorers (21st matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (12-15 February)",Sport
3082,Preview: PSG head to Barca with revenge and Messi on their minds,Sport
3083,"PSG's Pochettino confident Mbappe can get job done against Barca



'I expect from him what I always expect from great players'",Sport
3084,Madrid's Carvajal injured again,Sport
3085,"Cuadrado out but Dybala, Ramsey back training with Juventus",Sport
3086,Klopp 'full of energy' to meet challenge of Liverpool slump,Sport
3087,"Napoli lose Lozano, Ospina to injury



Colombian international Ospina, 32, pulled a right thigh muscle during the warm-up for the weekend league game and could be sidelined for two weeks",Sport
3088,Leipzig coach Nagelsmann wary of Liverpool despite results,Sport
3089,"Saudi Arabia's Al Hilal part ways with Romanian coach Lucescu



Al Hilal expressed ""gratitude and appreciation"" to Lucescu and his assistants and wished them well",Sport
3090,Fulham striker Mitrovic tests positive for COVID-19,Sport
3091,"Real Madrid cruise to victory over Valencia



Real are 5 points behind leaders Atletico who have 2 games in hand",Sport
3092,"Roma beats Udinese to move into 3rd ahead of Inter vs. Lazio



Udinese came into the match on the back of three successive clean sheets but it took Roma just five minutes to end that streak when Veretout headed home Gianluca Mancini's cross from the right",Sport
3093,Bayern Munich sign Leipzig defender Upamecano,Sport
3094,"Messi nets 2 in record-tying 505th Liga match, Atletico win",Sport
3095,"Gundogan goal rush extends Man City's Premier League lead



The German midfielder has now scored 11 times in his last 12 league games and also won the penalty from which Rodrigo opened the scoring.",Sport
3096,"Insigne's 100th Napoli strike stalls Juve's title push



The win puts Napoli in fourth, level on 40 points with Roma and Lazio and two behind third-placed Juve",Sport
3097,"Haaland spares Dortmund blushes in Hoffenheim draw



Haaland's 81st minute strike averted a fourth defeat in five Bundesliga games for crisis-hit Dortmund",Sport
3098,"Atletico back to winning ways with narrow Granada victory



Barcelona, who are third and 11 points behind the leaders, face Alaves at home later on Saturday before Real Madrid host Valencia on Sunday",Sport
3099,"Alisson blunders again as late Leicester blitz rocks Liverpool



Jurgen Klopp's side endured a third successive defeat to effectively end any chance of retaining the title",Sport
3100,Argentina's Hernan Crespo appointed as Sao Paulo coach,Sport
3101,Leicester's Justin set to miss rest of season with knee injury,Sport
3102,Mourinho says Bale social media post 'totally wrong' as tensions grow,Sport
3103,Guardiola demands Man City do not ease up,Sport
3104,"Fabinho adds to Liverpool's injury woes



Fabinho's deep-lying midfield role was a major factor in Liverpool's romp to a first Premier League title in 30 years last season",Sport
3105,"Arteta joins calls for social media change after threats to family



The Spaniard said he no longer uses his Twitter account after flagging the incidents to the club",Sport
3106,"Arsenal v Benfica Europa League return leg switched to Greece



The move comes after the first leg of the last 32 tie on February 18 had already been switched from Lisbon to the Stadio Olimpico in Rome",Sport
3107,"Man City face Everton, Man United at Leicester in FA Cup quarters



Chelsea, who won 1-0 at Championship side Barnsley, will entertain the Premier League's bottom club Sheffield United",Sport
3108,"Bayern beat Tigres 1-0 in Club World Cup final for sixth title



It was also Bayern coach's Hansi Flick's sixth trophy since he took over in November 2019.",Sport
3109,Guardiola hails Jesus influence for record-breaking Man City,Sport
3110,"Football chiefs demand Twitter, Facebook tackle 'havens of abuse'",Sport
3111,"Infantino says Covid measures could still be in place for 2022 World Cup



Infantino also pledged further support for the global game which has lost more than $11 billion in revenue since the start of the pandemic according to FIFA estimates",Sport
3112,"Bayern Munich's Mueller tests positive for Covid-19: Reports



Mueller would be the third Bayern player to contract the coronavirus in recent weeks, after positive tests for Javi Martinez and Leon Goretzka",Sport
3113,"Juventus flex defensive muscle under 'Allegrian' coach Pirlo



It underlined anew the defensive solidity that has become a hallmark of Andrea Pirlo’s side in his first season as a coach.",Sport
3114,Man City into FA Cup quarters with record 15th straight win,Sport
3115,"Bayern wary of Tigres' Gignac in final, says Neuer



Bayern face CONCACAF champions Tigres from Mexico at Al Rayyan, a host venue for the 2022 World Cup.",Sport
3116,"Kante still a force to be reckoned with, says Chelsea's Tuchel



Chelsea boss Tuchel has tipped the ""humble"" midfielder to rediscover his aggressive, ball-winning best form.",Sport
3117,Atletico Madrid v Chelsea Champions League match moved to Bucharest,Sport
3118,Di Maria doubtful for PSG match at Barca in Champions League,Sport
3119,"Real Sociedad-Man United moved to Turin, Atletico-Chelsea also set for switch",Sport
3120,Players must not use social media to seek validation: Leicester's Rodgers,Sport
3121,"Spain La Liga results & scorers (22nd matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2020/2021 season (5-8 February)",Sport
3122,"English Premier League results & scorers (23rd matchday)



Follow Ahram Online's coverage of English Premier Leagye matches of the 2020/2021 season (6-8 February)",Sport
3123,"Pogba to be sidelined for a 'few weeks', says Solskjaer",Sport
3124,"Zidane vague on future but feels 'supported' by Real Madrid



Zidane's deal expires in 2022, with the Frenchman's future under scrutiny given Madrid's disappointing form in La Liga this season.",Sport
3125,Premier League referee contacts police after death threats,Sport
3126,"Qatar says 2022 World Cup to be played in full stadiums



Qatar is currently hosting the Club World Cup of regional champions as the country sees a spike in coronavirus cases and hospital admissions",Sport
3127,"Pregnant Gorry to miss Tokyo Games, Football Australia pledges support



Football Australia Chief Executive James Johnson said in a statement it was important for the game to support its athletes",Sport
3128,Super sub Messi sparks Barcelona to 3-2 comeback win at Betis,Sport
3129,"Italy Serie A results & scorers (21st matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (5-7 February)",Sport
3130,"Tigres beat Palmeiras 1-0 to reach Club World Cup final



The final is scheduled for Thursday",Sport
3131,"Klopp defends Alisson after blunders against City



Ali has saved our life plenty of times and tonight he made two mistakes",Sport
3132,"Germany Bundesliga results & scorers (20th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (5-7 February)",Sport
3133,"Milan's Ibrahimovic scores 500th club goal



The 39-year-old Swede scored after half an hour after combining with Rafael Leao against lowly Crotone at the San Siro for his 82nd goal for the club.",Sport
3134,"Kane's return lifts Mourinho as Spurs end losing streak



Kane had missed the last two games, but he made up for lost time by opening the scoring in the second half at the Tottenham Hotspur Stadium",Sport
3135,Liverpool's Champions League last-16 tie against Leipzig moved to Budapest,Sport
3136,"Ronaldo marks turning 36 by helping Juventus beat Roma 2-0



The Portuguese ace grabbed his 16th goal of the season",Sport
3137,"Dortmund fumble against struggling Freiburg



A late strike from 16-year-old Youssoufa Moukoko was not enough to rescue a point for Dortmund",Sport
3138,"Varane rescues struggling Real Madrid at Huesca



'We had to suffer a lot but we got the win'",Sport
3139,"Real Madrid suffer huge blow as Ramos ruled out for 6 weeks after knee surgery



The 34-year-old Ramos had been playing through pain recently and ultimately decided on surgery to be fully fit for the final part of the season",Sport
3140,"Messi happy again at Barcelona, says Koeman



Barcelona have been improving in recent weeks under the Dutch boss as they look to make it six La Liga wins in a row when they travel to Real Betis on Sunday",Sport
3141,"Villa beat Arsenal 1-0 thanks to goal after 74 seconds



Villa moved into eighth place and only five points behind Liverpool, which came into the 23rd round of games in fourth place",Sport
3142,"PSG's Neymar a doubt for Marseille derby



Italy midfielder Marco Verratti has recovered from the virus but Spain playmaker Ander Herrera remains sidelined for the tie against a side in turmoil",Sport
3143,"Preview: Man City target title knockout blow on Liverpool



Arsenal will hope to bounce back from their midweek defeat by Wolves, when they ended with nine men after two red cards",Sport
3144,"Bayern Munich fume over seven-hour flight delay to Qatar



The German champions will face Egypt's Ahly in the semi-final on Monday",Sport
3145,"Bayern Munich defeat Hertha Berlin before facing Egypt's Ahly 



Bayern Munich take on Egyptian giants Ahly in the FIFA Club World Cup semi-final on Monday",Sport
3146,Guardiola upset by Klopp's claim Man City had Covid 'break',Sport
3147,"Tottenham spiral puts Mourinho under the microscope



Since beating Arsenal to go top of the table in early December, Spurs have won just two of their 10 league games to slide down to eighth place -- seven points adrift of the top four",Sport
3148,"English Premier League results & scorers (22nd matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2020/2021 season (2-4 February)",Sport
3149,Ajax admit 'huge error' in Haller Europa League registration fiasco,Sport
3150,Germany bars Liverpool from coming for Champions League game,Sport
3151,Bayern head to Qatar via Khedira's Hertha Berlin,Sport
3152,"Tigres reach Club World Cup semis with 2-1 win over Ulsan



Tigres will play Palmeiras in the semis",Sport
3153,"Bayern target big Bundesliga lead before Club World Cup departure



Bayern, who have won their last four league games going into Friday's match, hope that when they board the flight to Doha after the match they will be provisionally 10 points clear in the Bundesliga standings",Sport
3154,"PSG showing no respect for Barca by talking about Messi, says Koeman



Barca host PSG in a Champions League last-16 first leg on Feb. 16 before the return game in Paris on March 10",Sport
3155,"Inter seek Fiorentina lift, Juve and Roma battle for third spot",Sport
3156,Brighton stun Liverpool with 1-0 win at Anfield,Sport
3157,Man City restore lead at top with routine win at Burnley,Sport
3158,"Real's Hazard suffers yet another injury blow



Hazard is expected to be out for around a month, meaning he would miss Madrid's first leg away at Atalanta in the Champions League on February 24.",Sport
3159,"Werner focused on returning to form not making excuses: says Tuchel



The 24-year-old German international has failed as of yet to justify the £52 million ($71 million) former Chelsea manager Frank Lampard persuaded the board to spend on him in the close season.",Sport
3160,"Mourinho hopes heart-to-heart with injured Alli does the trick



The 24-year-old England international has been a shadow of the player who impressed at the 2018 World Cup and when Spurs reached the Champions League final in 2019.",Sport
3161,"UAE and Israeli clubs to play first friendlies since normalisation



The announcement came during the virtual signing of a deal between the two clubs",Sport
3162,England to play Austria and Romania friendlies ahead of Euros,Sport
3163,Allardyce's proud record at risk after 'damaging' West Brom defeat,Sport
3164,Club World Cup participants - can anyone stop Bayern Munich?,Sport
3165,"Juventus learned lessons to earn Inter revenge, says Pirlo",Sport
3166,"Man United beat Southampton 9-0, tie biggest EPL win",Sport
3167,Ronaldo scores twice as Juve claim first-leg advantage over Inter in Coppa Italia,Sport
3168,"Aguero 'a few weeks' from Man City return: Guardiola



Manchester City's record scorer has made just three starts in all competitions this term and hasn't played since January 3",Sport
3169,"Van Dijk return this season would be a 'miracle', says Klopp



The Netherlands captain has been out of action after suffering knee ligament damage against Everton in October",Sport
3170,"UEFA sets rules, deadlines to play Champions League games",Sport
3171,Who is new Liverpool signing Ozan Kabak?,Sport
3172,Premier League spending slumps in January transfer window as virus bites,Sport
3173,Real Madrid president Perez tests positive for COVID-19,Sport
3174,Southampton complete loan deal for Liverpool's Minamino,Sport
3175,"Liverpool signs 2nd tier center back Ben Davies to fill void



Key central defenders Virgil van Dijk and Joe Gomez are out with long-term knee injuries",Sport
3176,"Pirlo insists lessons have be learned from Inter defeat



'It was the worst performance of my time here'",Sport
3177,Solskjaer says match delegate admitted key decisions wrong in Sheffield Utd defeat,Sport
3178,"Qatar World Cup games will play to full stadiums, FIFA boss says



World Cup players were not a priority group for vaccines against COVID-19, says Infantino",Sport
3179,"Kane 'optimistic' of quick return from injury, says Mourinho",Sport
3180,Inter Milan says market campaign 'closed' without any deals,Sport
3181,"Italian federation opens investigation into Ibrahimovic, Lukaku clash",Sport
3182,"Liverpool expected to boost defensive options on transfer deadline day



The January window, which closes at 2300 GMT, is typically regarded as a seller's market and often a time for stopgap measures but Liverpool have been forced to act",Sport
3183,Leicester's Rodgers wants midfielder in before transfer window shuts,Sport
3184,"Neymar says wants PSG stay, hopes Mbappe remains too",Sport
3185,"Spain La Liga results & scorers (21st matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2020/2021 season (29 January - 1 February)",Sport
3186,"Italy Serie A results & scorers (20th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (29-31 January)",Sport
3187,"English Premier League results & scorers (21st matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2020/2021 season (30-31 January)",Sport
3188,"Germany Bundesliga results & scorers (19th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (29-31 January)",Sport
3189,"Suarez's double sends Atletico 10 points clear



Atletico are on top 10 points ahead of Real Madrid and 13 off Barcelona",Sport
3190,"Barcelona to sue over claims Messi contract worth 555 million euros



Barca responded by also insisting they were not responsible for the leak, although the club did not deny the details of the report.",Sport
3191,"Chelsea register first win of Tuchel era against Burnley



The former Paris Saint-German boss was brought in to replace Frank Lampard last week with a brief to haul stuttering Chelsea back into the race for the Champions League spots.",Sport
3192,"Rashford becomes latest player to face online racist abuse



Rashford, a high-profile campaigner against child food poverty, said he would not share the details of the abuse as many of his followers were children",Sport
3193,Hertha Berlin confirm talks with Juventus star Khedira,Sport
3194,Messi's contract with Barcelona worth up to 555 million euros: Report,Sport
3195,Man United lose ground in title race after Arsenal draw,Sport
3196,"Real Madrid beaten by Levante to hand Atletico title boost



Marco Asensio gave Madrid the lead four minutes later but Jose Luis Morales equalised before half-time before Roger Marti made up for missing a penalty by scoring the winner",Sport
3197,"Jesus extends Man City's lead at the top of the Premier League



Manchester City kept a fifth successive league clean sheet",Sport
3198,"Lewandowski fires Bayern Munich 10 points clear in Bundesliga



The Poland striker scored his 24th goal of the season",Sport
3199,"Italy's El Shaarawy returns to Roma from China



El Shaarawy left Rome in July 2019 for the Chinese side for a reported 16 million euros ($19.5 million), scoring four goals in 14 matches for the club",Sport
3200,"Newcastle end 5-game losing streak with 2-0 win at Everton



Everton was restricted to only half-chances unlike Newcastle, which _ in Wilson _ had the game's most lively player",Sport
3201,"Atletico Madrid's Carrasco, Hermoso test positive for COVID-19",Sport
3202,"Ibrahimovic and Lukaku get away without bans after spat



Ibrahimovic's suspension is because of the two yellow cards and his subsequent sending off during Tuesday's game, while Lukaku's suspension is for accumulated cards",Sport
3203,"Kane injury gives Spurs boss Mourinho a major headache



Mourinho has a chance to win his first trophy for the club in April's League Cup final against City",Sport
3204,"Man Utd's Lingard agrees to join West Ham on loan: Reports



The 28-year-old fell out of favour with manager Ole Gunnar Solskjaer and was limited to nine league starts in the previous season, scoring in the club's final game of the campaign",Sport
3205,"Juventus sign Genoa midfielder Rovella in swap deal



Juventus are fourth on 36 points and travel to face 10th-placed Sampdoria on Saturday",Sport
3206,"Milan wavering, unfinished business for Messi



Messi and Barcelona got the better of Athletic Bilbao when the sides met on January 6, the Argentine scoring twice in a 3-2 victory at San Mames",Sport
3207,"Liverpool beat Spurs to revive faltering title defense



Liverpool moved within four points of leader Manchester City, Jose Mourinho's Tottenham is eight points adrift in sixth after its first defeat in 2021",Sport
3208,"English Premier League results & scorers (20th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2020/2021 season (26-28 January)",Sport
3209,"Germany drop Bayern Munich star Mueller from Tokyo Olympics squad



The German international has not been selected in the preliminary squad that was submitted to the German anti-doping agency.",Sport
3210,Tuchel accepts he must deliver trophies at Chelsea,Sport
3211,"Out-of-form Leipzig, Leverkusen in fight for second place",Sport
3212,"Cristiano Ronaldo broke coronavirus rules: Reports



Ronaldo allegedly travelled to Courmayeur for his girlfriend' birthday",Sport
3213,Maguire makes Man Utd rallying cry after shock defeat,Sport
3214,Arsenal's Aubameyang says absence due to mother's illness,Sport
3215,"'Never again': Ozil rules out Germany comeback



Ozil was one of the stars of Germany's 2014 World Cup winning side and won three FA Cups for Arsenal.",Sport
3216,"Mourinho expects Alli to stay at Spurs



Alli, 24, has been a peripheral figure for Mourinho at Tottenham Hotspur this season, playing just 74 minutes in 18 Premier League games.",Sport
3217,"Chelsea squad 'a present' for Tuchel, says Klopp",Sport
3218,Arsenal signs midfielder Odegaard on loan from Real Madrid,Sport
3219,Asian Champions League holders Ulsan to face debutants in group phase,Sport
3220,High-flying Hammers yet to realise potential says Moyes,Sport
3221,"UPDATED: Another Chelsea era begins as Tuchel named manager



The German tactician has been sacked by PSG last December",Sport
3222,"Man City's goal against Villa would be penalised for offside in future



Silva scored the opener in last week's 2-0 win when his team mate Rodri came back into play from an offside position",Sport
3223,"Inter coach Conte gets two-match ban for ref rant



The former Juventus and Chelsea manager saw red after 90 minutes in the goalless draw, believing referee Fabio Maresca had not added on enough stoppage time.",Sport
3224,Wales' Euro 2016 skipper Williams hangs up his boots,Sport
3225,"Chelsea board should have supported Lampard, says Gerrard",Sport
3226,Europe's top clubs face two billion euro coronavirus hit: Report,Sport
3227,"Spain La Liga results & scorers (20th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2020/2021 season (22-25 January)",Sport
3228,Guardiola hails 'genius' Allardyce for rescue acts,Sport
3229,Sokratis joins Olympiakos after Arsenal exit,Sport
3230,"Man United suit my winning mentality, says Fernandes



Fernandes scored a brilliant free kick to oust Liverpool from the 4th round of the FA Cup",Sport
3231,"Leicester can cope without Vardy, says Rodgers



The England forward had an operation and will be out for a few weeks",Sport
3232,"Asia football body axes tournaments, centralises Champions League groups",Sport
3233,Reaction to Chelsea's sacking of manager Frank Lampard,Sport
3234,Chelsea sack coach Frank Lampard,Sport
3235,"Tottenham's Bale must earn game time, says Mourinho",Sport
3236,"Eric Garcia set for Manchester City exit, says Guardiola",Sport
3237,Manchester United forward Rashford to have knee scan,Sport
3238,"Italy Serie A results & scorers (19th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (22-24 January)",Sport
3239,"Klopp sees positive steps despite Liverpool's Cup exit



Liverpool only won one of their past seven games",Sport
3240,"Germany Bundesliga results & scorers (18th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (22-24 January)",Sport
3241,De Jong leads Barcelona to win over Elche in Spanish league,Sport
3242,Bayern beat Schalke 4-0 to extend Bundesliga lead,Sport
3243,"Arthur bags first Juve goal in Bologna win to put pressure on Milan teams



AC Milan held top spot in Serie A on Saturday despite falling 3-0 at home against Atalanta after second-placed Inter were held to a goalless draw at Udinese",Sport
3244,"Ozil moves from Arsenal to Fenerbahce



The 32-year-old World Cup-winner, who was among the highest-paid players at the London club, has not played since March",Sport
3245,"Man United meets old rival Liverpool in FA Cup



Jurgen Klopp's team has won just one of its last six games in all competitions and failed to score in four of those six matches. Liverpool and United drew 0-0 in the Premier League a week ago at Anfield",Sport
3246,Manchester City's Guardiola says Foden must not look to emulate De Bruyne,Sport
3247,Klopp says Burnley shock can spark Liverpool turnaround,Sport
3248,"Late Pellegrini winner sees Roma win seven-goal thriller against Spezia



Captain Edin Dzeko was left out of the team on Saturday, officially because of a muscular injury, but amid reports of a fall-out with Fonseca",Sport
3249,"Bayern Munich's Bundesliga rivals Leipzig, Leverkusen both lose



Leverkusen made a good start but Nadiem Amiri and Lucas Alario missed early chances, with Alario striking the post before Wolfsburg gradually settled",Sport
3250,Wolves sign striker Willian Jose on loan from Real Sociedad,Sport
3251,"Southampton dump holders Arsenal out of FA Cup



Southampton, who had never previously beaten Arsenal in the FA Cup, were the brighter team in the first half in the winter sunshine on England's south coast",Sport
3252,"Benitez leaves China's Dalian Pro, blames virus",Sport
3253,Arsenal fan Mat Ryan delighted with loan switch to London side,Sport
3254,Guardiola unhappy with threat to domestic leagues,Sport
3255,"De Bruyne out for up to six weeks due to injury, says Guardiola



De Bruyne, 29, looked to have sustained a leg muscle injury and was replaced on the hour mark at the Etihad Stadium in Wednesday's 2-0 Premier League win at home to Aston Villa",Sport
3256,"'Reluctant' Villa boss Smith to serve touchline ban



Villa are currently 11th in the table, four places and seven points clear of Newcastle, ahead of Saturday's match at home to the Magpies",Sport
3257,"Real Madrid coach Zidane tests positive for coronavirus



Real are second in the league standings, seven points behind city rivals Atletico Madrid, who have a game in hand",Sport
3258,"Resistance to change leaves Madrid and Zidane pondering futures again



Zidane has never been a coach to impose a clear identity, his numerous successes drawing suspicion in part because they seemed to arrive from nowhere, without a crescendo to give them more credibility",Sport
3259,"Fernandes and Cavani have made Man Utd contenders, says Rooney",Sport
3260,"Spain La Liga results & scorers (19th matchday)



Follow Ahram Online's coverage of the 19th matchday of the Spanish La Liga (19-11 January)",Sport
3261,Anfield has fallen: Burnley end Liverpool's unbeaten Premier League home run,Sport
3262,"English Premier League results & scorers (18th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (12-21 January)",Sport
3263,"Veteran Mandzukic has 'big ambitions' with AC Milan



Stefano Pioli's side recruited the 34-year-old as the 18-time Italian champions target a first league title since 2011.",Sport
3264,Chorley boss relishing FA Cup dance with Wolves,Sport
3265,"Solskjaer urges Man Utd strikers to follow Cavani's example



Cavani, 33, showed all his predatory instincts and wealth of experience as United came from behind to beat Fulham 2-1 on Wednesday.",Sport
3266,"Aguero self-isolating after contracting coronavirus



The 32-year-old Argentinian striker had already been self-isolating due to being in close contact with someone who tested positive for the virus.",Sport
3267,"Arteta focuses on new signings as Arsenal shed fringe players



The Arsenal boss, speaking ahead of Saturday's FA Cup fourth-round match at Southampton, would not be drawn on reports linking the club with a loan move for Real's attacking midfielder Odegaard",Sport
3268,"Breakaway European Super League 'would not be recognised' by FIFA



The statement was a response to what it called ""recent media speculation"" about a breakaway by some of the world's richest clubs",Sport
3269,Cup clash offers United another chance to strike blow at Liverpool,Sport
3270,"Crystal Palace signs French striker Mateta from Mainz



Mateta's arrival adds depth to a Palace attack which has relied heavily on winger Wilfried Zaha's eight Premier League goals this season",Sport
3271,Villas-Boas hints time at Marseille may be up after loss to Lens,Sport
3272,"De Bruyne, Walker injuries a concern for City boss Guardiola



Guardiola said De Bruyne's injury could be a result of a packed schedule",Sport
3273,UEFA considering switch to single host for this summer's Euros: Rummenigge,Sport
3274,Europe's top clubs hang tight as financial restraints limit transfers,Sport
3275,Ronaldo on target as Juventus earn Supercup win over Napoli,Sport
3276,Real Madrid sent packing from Cup by tiny Alcoyano,Sport
3277,"Germany Bundesliga results & scorers (17th matchday)



Follow Ahram Online's coverage of the 17th matchday of the German Bundesliga (19-20 January)",Sport
3278,Man City go top after win over Villa,Sport
3279,"Premier League to start trial of concussion subs



The International Football Association Board (IFAB), the guardian of the laws of the game, approved such experiments in December.",Sport
3280,"Klopp insists Liverpool slump is no 'catastrophe' and says he is calm



The Reds trail surprise leaders Leicester by four points, but play their game in hand when Burnley visit Anfield on Thursday.",Sport
3281,England soccer star Rashford nets younger buyers for Burberry,Sport
3282,Southampton beat Shrewsbury to set up Arsenal FA Cup tie,Sport
3283,Roma's Fonseca unaware of substitutions mix-up in Coppa Italia exit,Sport
3284,Rodgers coy about Leicester's Premier League title chances,Sport
3285,Relegation-threatened Torino hires Nicola as coach,Sport
3286,Barcelona star Messi suspended 2 matches for hitting opponent,Sport
3287,Former Croatia striker Mandzukic joins AC Milan on short-term deal,Sport
3288,Former Arsenal boss Wenger lauds 'genius' of Fenerbahce-bound Ozil,Sport
3289,Firmino at risk of losing Liverpool starting role: Carragher,Sport
3290,"English Premier League results & scorers (19th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2020/2021 season (16-18 January)",Sport
3291,"Italy Serie A results & scorers (18th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (15-18 January)",Sport
3292,Saudi Arabia allows broadcast by Qatar-based beIN Sports TV channel: Reuters witness,Sport
3293,Maguire hails Man Utd progress but says there is room to improve,Sport
3294,Free agent Wilshere rejoins Bournemouth on short-term deal,Sport
3295,Global transfer activity drops for first in a decade: FIFA,Sport
3296,Atletico seek CAS resolution to Trippier case after FIFA rejects appeal,Sport
3297,"FIFA rejects Atletico appeal on Trippier ban



FIFA then placed an embargo on the ban on Jan. 2 following an appeal by Atletico, who argued they should not be affected by a ban imposed by English authorities as it did not concern them",Sport
3298,"Chelsea loan Drinkwater to Turkish side Kasimpasa until end of season



The 30-year-old, who was signed from Leicester City in 2017, has spent loan spells at other top flight sides such as Burnley and Aston Villa",Sport
3299,Klopp says Liverpool have a fight on their hands to finish in top four,Sport
3300,"Stones 'deserves the best' says Man City boss Guardiola



In the 10 games he and Dias have started this season, City have won nine and conceded just one goal",Sport
3301,Barcelona boss Koeman defends decision to start Messi after red card,Sport
3302,Barca's Messi sees red as Bilbao claim Super Cup glory,Sport
3303,Juve's title run at risk following 2-0 loss at Inter Milan,Sport
3304,Double for Stones as Man City crush Palace to go second,Sport
3305,"Klopp seeks quick response to Liverpool scoreless streak



The English champions needed some late heroics from goalkeeper Alisson Becker to preserve their unbeaten Premier League run at Anfield to 68 games as the Brazilian denied Bruno Fernandes and Paul Pogba.",Sport
3306,"Germany Bundesliga results & scorers (16th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (15-17 January)",Sport
3307,"Man United stays top after drawing 0-0 at Liverpool



Liverpool stayed three points behind United, which is chasing its first title since 2013.",Sport
3308,"Lewandowski scores record 21st league goal in Bayern win



Lewandowski's early strike was cancelled out by a Nils Petersen equaliser before Thomas Mueller grabbed Bayern's late winner having earlier set up his Polish team-mate's record-breaking goal.",Sport
3309,"Ozil confirms Fenerbahce move from Arsenal, says he is fit to play",Sport
